report_id,hall_key,hall_name,report_date,machine_name,unit_no,bb_count,rb_count,combined_rate,bb_rate,rb_rate,collected_at
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,165,13,9,164.0,277.0,401.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,166,4,0,182.0,182.0,,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,167,14,8,203.0,318.0,557.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,168,15,6,129.0,181.0,453.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,169,2,3,168.0,420.0,280.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,170,34,27,115.0,206.0,260.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ゴーゴージャグラー３,171,2,2,253.0,506.0,506.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ジャグラーガールズSS,119,3,5,205.0,547.0,328.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ジャグラーガールズSS,120,3,5,152.0,406.0,244.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ジャグラーガールズSS,147,1,4,224.0,1118.0,280.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ジャグラーガールズSS,148,2,2,256.0,512.0,512.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,124,8,9,177.0,375.0,333.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,125,30,8,160.0,203.0,762.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,126,26,13,138.0,207.0,413.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,127,21,18,126.0,234.0,273.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,128,23,14,138.0,223.0,366.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,129,6,6,122.0,244.0,244.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,130,18,10,130.0,202.0,364.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,131,27,13,126.0,187.0,389.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,132,12,6,180.0,269.0,539.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,133,13,6,174.0,254.0,551.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,134,17,3,208.0,245.0,1388.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,135,19,8,132.0,187.0,445.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,136,6,15,149.0,521.0,208.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,137,10,7,158.0,268.0,383.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,138,4,3,252.0,441.0,588.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,139,11,6,149.0,230.0,422.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,140,0,2,570.0,,570.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,141,20,6,141.0,184.0,612.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,142,6,5,172.0,315.0,378.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ネオアイムジャグラーEX,143,3,2,320.0,533.0,800.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,89,14,9,175.0,288.0,448.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,90,1,2,144.0,431.0,216.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,91,10,9,127.0,242.0,269.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,92,0,1,790.0,,790.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,93,15,8,130.0,200.0,374.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,94,19,13,98.0,164.0,240.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,95,5,6,174.0,383.0,319.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,96,18,10,129.0,201.0,361.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,97,1,2,191.0,572.0,286.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,98,7,5,165.0,283.0,396.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,99,25,12,148.0,219.0,457.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,100,1,0,444.0,444.0,,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,101,4,2,237.0,356.0,712.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ハッピージャグラーＶＩＩＩ,102,7,6,127.0,236.0,275.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,77,0,0,,,,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,78,31,21,146.0,245.0,362.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,79,7,7,169.0,338.0,338.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,80,22,15,142.0,239.0,350.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,81,13,7,90.0,139.0,258.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,82,27,26,117.0,230.0,239.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,83,13,14,128.0,265.0,246.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,84,7,10,155.0,376.0,263.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,85,20,26,148.0,340.0,261.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,86,12,18,147.0,368.0,245.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,87,29,27,143.0,276.0,297.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,88,9,2,178.0,218.0,981.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,103,43,34,107.0,192.0,243.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,104,3,3,203.0,407.0,407.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,105,42,33,115.0,206.0,262.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,106,1,2,253.0,760.0,380.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,107,17,19,161.0,342.0,306.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,108,17,9,145.0,222.0,420.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,109,31,19,136.0,220.0,358.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,110,2,1,320.0,480.0,960.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,111,16,19,139.0,304.0,256.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,112,10,10,156.0,313.0,313.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,113,18,9,162.0,243.0,485.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ファンキージャグラー２ＫＴ,114,23,15,133.0,219.0,337.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,115,31,17,148.0,230.0,419.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,116,13,4,230.0,300.0,976.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,117,8,9,190.0,405.0,360.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,118,40,27,109.0,183.0,271.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,149,15,13,186.0,347.0,400.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,150,12,13,184.0,383.0,353.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,151,5,8,246.0,641.0,401.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,マイジャグラーV,152,5,8,217.0,565.0,353.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ミスタージャグラー,123,13,4,157.0,205.0,666.0,2026-05-12T17:26:45
3096661,%E3%82%A2%E3%82%A6%E3%83%88%E3%83%90%E3%83%BC%E3%83%B3%E3%83%96%E3%83%AA%E3%83%83%E3%83%84,アウトバーンブリッツ,2026-05-11,ミスタージャグラー,144,5,3,137.0,219.0,365.0,2026-05-12T17:26:45
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,397,19,23,148.0,327.0,270.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,398,3,4,227.0,529.0,397.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,399,26,33,132.0,299.0,235.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,400,16,8,138.0,207.0,413.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,401,21,15,140.0,241.0,337.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,402,15,14,153.0,295.0,316.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,403,21,21,126.0,253.0,253.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,404,5,4,259.0,466.0,582.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,405,20,11,160.0,247.0,450.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,406,24,16,129.0,215.0,323.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,407,19,19,134.0,269.0,269.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,430,26,11,151.0,215.0,508.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,431,4,0,357.0,357.0,,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,432,5,4,233.0,420.0,525.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,433,18,18,147.0,294.0,294.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,434,8,3,182.0,250.0,666.0,2026-05-13T08:38:48
3095126,%E3%83%91%E3%83%BC%E3%83%A9%E3%83%BC%E3%82%BE%E3%83%BC%E3%83%B3%E5%A7%AA%E6%B5%9C,パーラーゾーン姪浜,2026-05-10,ゴーゴージャグラー３,435,34,23,129.0,217.0,321.0,2026-05-13T08:38:48
